	CHR	ChromosomePatch
clump4597	10	6
clump4598	10	7
clump4599	10	8
clump4600	10	9
clump4601	10	10
clump4602	10	20
clump4603	10	21
clump4604	10	22
clump4605	10	25
clump4606	10	26
clump4607	10	27
clump4608	10	28
clump4609	10	32
clump4610	10	37
clump4611	10	38
clump4612	10	40
clump4613	10	43
clump4614	10	44
clump4615	10	45
clump4616	10	46
clump4617	10	47
clump4618	10	48
clump4619	10	49
clump4620	10	60
clump4621	10	62
clump4622	10	71
clump4623	10	72
clump4624	10	80
clump4625	10	83
clump4626	10	84
clump4627	10	92
clump4628	10	95
clump4629	10	97
clump4630	10	99
clump4631	10	102
clump4632	10	103
clump4633	10	106
clump4634	10	107
clump4635	10	108
clump4636	10	109
clump4637	10	111
clump4638	10	115
clump4639	10	125
clump4640	10	127
clump4641	10	141
clump4642	10	148
clump4643	10	149
clump4644	10	156
clump4645	10	163
clump4646	10	164
clump4647	10	166
clump4648	10	167
clump4649	10	170
clump4650	10	171
clump4651	10	172
clump4652	10	173
clump4653	10	176
clump4654	10	181
clump4655	10	182
clump4656	10	186
clump4657	10	187
clump4658	10	188
clump4659	10	189
clump4660	10	190
clump4661	10	191
clump4662	10	192
clump4663	10	193
clump4664	10	197
clump4665	10	200
clump4666	10	201
clump4667	10	203
clump4668	10	204
clump4669	10	208
clump4670	10	209
clump4671	10	210
clump4672	10	213
clump4673	10	215
clump4674	10	216
clump4675	10	223
clump4676	10	224
clump4677	10	225
clump4678	10	226
clump4679	10	232
clump4680	10	234
clump4681	10	249
clump4682	10	251
clump4683	10	260
clump4684	10	261
clump4685	10	266
clump4686	10	273
clump4687	10	274
clump4688	10	279
clump4689	10	284
clump4690	10	287
clump4691	10	289
clump4692	10	297
clump4693	10	298
clump4694	10	299
clump4695	10	312
clump4696	10	313
clump4697	10	346
clump4698	10	354
clump4699	10	357
clump4700	10	360
clump4701	10	361
clump4702	10	362
clump4703	10	363
clump4704	10	364
clump4705	10	365
clump4706	10	366
clump4707	10	367
clump4708	10	368
clump4709	10	369
clump4710	10	370
clump4711	10	372
clump4712	10	373
clump4713	10	375
clump4714	10	376
clump4715	10	377
clump4716	10	380
clump4717	10	381
clump4718	10	382
clump4719	10	387
clump4720	10	388
clump4721	10	389
clump4722	10	390
clump4723	10	393
clump4724	10	394
clump4725	10	395
clump4726	10	397
clump4727	10	403
clump4728	10	404
clump4729	10	406
clump4730	10	407
clump4731	10	409
clump4732	10	410
clump4733	10	411
clump4734	10	412
clump4735	10	413
clump4736	10	414
clump4737	10	416
clump4738	10	417
clump4739	10	418
clump4740	10	420
clump4741	10	422
clump4742	10	423
clump4743	10	430
clump4744	10	433
clump4745	10	434
clump4746	10	435
clump4747	10	437
clump4748	10	446
clump4749	10	447
clump4750	10	448
clump4751	10	449
clump4752	10	451
clump4753	10	452
clump4754	10	454
clump4755	10	467
clump4756	10	469
clump4757	10	472
clump4758	10	473
clump4759	10	474
clump4760	10	475
clump4761	10	477
clump4762	10	486
clump4763	10	487
clump4764	10	488
clump4765	10	491
clump4766	10	492
clump4767	10	493
clump4768	10	495
clump4769	10	496
clump4770	10	497
clump4771	10	498
clump4772	10	499
clump4773	10	500
clump4774	10	502
clump4775	10	504
clump4776	10	511
clump4777	10	514
clump4778	10	519
clump4779	10	525
clump4780	10	526
clump4781	10	528
clump4782	10	530
clump4783	10	535
clump4784	10	543
clump4785	10	549
clump4786	10	551
clump4787	10	552
clump4788	10	556
clump4789	10	558
clump4790	10	559
clump4791	10	567
clump4792	10	568
clump4793	10	570
clump4794	10	571
clump4795	10	572
clump4796	10	574
clump4797	10	576
clump4798	10	579
clump4799	10	580
clump4800	10	584
clump4801	10	586
clump4802	10	587
clump4803	10	601
clump4804	10	606
clump4805	10	610
clump4806	10	612
clump4807	10	617
clump4808	10	618
clump4809	10	619
clump4810	10	621
clump4811	10	624
clump4812	10	625
clump4813	10	627
clump4814	10	629
clump4815	10	634
clump4816	10	636
clump4817	10	637
clump4818	10	639
clump4819	10	640
clump4820	10	641
clump4821	10	642
clump4822	10	643
clump4823	10	646
clump4824	10	647
clump4825	10	650
clump4826	10	651
clump4827	10	652
clump4828	10	653
clump4829	10	654
clump4830	10	655
clump4831	10	656
clump4832	10	657
clump4833	10	661
clump4834	10	662
clump4835	10	664
clump4836	10	666
clump4837	10	675
clump4838	10	676
clump4839	10	678
clump4840	10	679
clump4841	10	690
clump4842	10	691
clump4843	10	692
clump4844	10	704
clump4845	10	705
clump4846	10	706
clump4847	10	707
clump4848	10	716
clump4849	10	717
clump4850	10	718
clump4851	10	719
clump4852	10	720
clump4853	10	721
clump4854	10	722
clump4855	10	725
clump4856	10	730
clump4857	10	737
clump4858	10	738
clump4859	10	739
clump4860	10	745
clump4861	10	746
clump4862	10	747
clump4863	10	754
clump4864	10	757
clump4865	10	758
clump4866	10	759
clump4867	10	764
clump4868	10	765
clump4869	10	766
clump4870	10	767
clump4871	10	770
clump4872	10	773
clump4873	10	774
clump4874	10	778
clump4875	10	779
clump4876	10	780
clump4877	10	781
clump4878	10	785
clump4879	10	787
clump4880	10	792
clump4881	10	796
clump4882	10	798
clump4883	10	802
clump4884	10	807
clump4885	10	808
clump4886	10	810
clump4887	10	811
clump4888	10	818
clump4889	10	823
clump4890	10	828
clump4891	10	829
clump4892	10	833
clump4893	10	834
clump4894	10	835
clump4895	10	836
clump4896	10	837
clump4897	10	838
clump4898	10	839
clump4899	10	842
clump4900	10	844
clump4901	10	845
clump4902	10	848
clump4903	10	849
clump4904	10	850
clump4905	10	855
clump4906	10	864
clump4907	10	865
clump4908	10	867
clump4909	10	878
clump4910	10	881
clump4911	10	882
clump4912	10	884
clump4913	10	891
clump4914	10	892
clump4915	10	893
clump4916	10	909
clump4917	10	913
clump4918	10	917
clump4919	10	920
clump4920	10	921
clump4921	10	923
clump4922	10	925
clump4923	10	928
clump4924	10	936
clump4925	10	941
clump4926	10	942
clump4927	10	943
clump4928	10	946
clump4929	10	948
clump4930	10	949
clump4931	10	950
clump4932	10	954
clump4933	10	955
clump4934	10	966
clump4935	10	967
clump4936	10	968
clump4937	10	970
clump4938	10	974
clump4939	10	975
clump4940	10	977
clump4941	10	978
clump4942	10	979
clump4943	10	980
clump4944	10	981
clump4945	10	982
clump4946	10	983
clump4947	10	984
clump4948	10	985
clump4949	10	986
clump4950	10	987
clump4951	10	988
clump4952	10	990
clump4953	10	995
clump4954	10	1010
clump4955	10	1011
clump4956	10	1012
clump4957	10	1013
clump4958	10	1014
clump4959	10	1015
clump4960	10	1017
clump4961	10	1021
clump4962	10	1026
clump4963	10	1028
clump4964	10	1036
clump4965	10	1037
clump4966	10	1044
clump4967	10	1046
clump4968	10	1050
clump4969	10	1051
clump4970	10	1055
clump4971	10	1060
clump4972	10	1065
clump4973	10	1068
clump4974	10	1071
clump4975	10	1074
clump4976	10	1075
clump4977	10	1077
clump4978	10	1080
clump4979	10	1082
clump4980	11	2
clump4981	11	5
clump4982	11	6
clump4983	11	7
clump4984	11	8
clump4985	11	11
clump4986	11	12
clump4987	11	13
clump4988	11	14
clump4989	11	15
clump4990	11	16
clump4991	11	17
clump4992	11	18
clump4993	11	19
clump4994	11	20
clump4995	11	21
clump4996	11	22
clump4997	11	23
clump4998	11	25
clump4999	11	26
clump5000	11	28
clump5001	11	32
clump5002	11	33
clump5003	11	34
clump5004	11	35
clump5005	11	37
clump5006	11	41
clump5007	11	45
clump5008	11	50
clump5009	11	51
clump5010	11	59
clump5011	11	60
clump5012	11	61
clump5013	11	62
clump5014	11	65
clump5015	11	68
clump5016	11	69
clump5017	11	70
clump5018	11	71
clump5019	11	72
clump5020	11	73
clump5021	11	74
clump5022	11	75
clump5023	11	76
clump5024	11	77
clump5025	11	79
clump5026	11	80
clump5027	11	81
clump5028	11	88
clump5029	11	89
clump5030	11	91
clump5031	11	94
clump5032	11	99
clump5033	11	101
clump5034	11	102
clump5035	11	103
clump5036	11	104
clump5037	11	106
clump5038	11	111
clump5039	11	122
clump5040	11	128
clump5041	11	129
clump5042	11	130
clump5043	11	134
clump5044	11	135
clump5045	11	141
clump5046	11	147
clump5047	11	151
clump5048	11	155
clump5049	11	159
clump5050	11	162
clump5051	11	163
clump5052	11	164
clump5053	11	166
clump5054	11	167
clump5055	11	172
clump5056	11	179
clump5057	11	182
clump5058	11	188
clump5059	11	189
clump5060	11	191
clump5061	11	192
clump5062	11	193
clump5063	11	194
clump5064	11	196
clump5065	11	200
clump5066	11	204
clump5067	11	213
clump5068	11	219
clump5069	11	220
clump5070	11	221
clump5071	11	222
clump5072	11	224
clump5073	11	225
clump5074	11	226
clump5075	11	227
clump5076	11	235
clump5077	11	240
clump5078	11	241
clump5079	11	242
clump5080	11	247
clump5081	11	259
clump5082	11	260
clump5083	11	262
clump5084	11	263
clump5085	11	264
clump5086	11	271
clump5087	11	276
clump5088	11	277
clump5089	11	280
clump5090	11	281
clump5091	11	284
clump5092	11	287
clump5093	11	288
clump5094	11	293
clump5095	11	297
clump5096	11	301
clump5097	11	318
clump5098	11	324
clump5099	11	328
clump5100	11	344
clump5101	11	346
clump5102	11	347
clump5103	11	348
clump5104	11	354
clump5105	11	355
clump5106	11	359
clump5107	11	362
clump5108	11	364
clump5109	11	374
clump5110	11	377
clump5111	11	378
clump5112	11	379
clump5113	11	380
clump5114	11	381
clump5115	11	382
clump5116	11	383
clump5117	11	384
clump5118	11	385
clump5119	11	386
clump5120	11	387
clump5121	11	388
clump5122	11	389
clump5123	11	390
clump5124	11	391
clump5125	11	393
clump5126	11	394
clump5127	11	395
clump5128	11	396
clump5129	11	398
clump5130	11	402
clump5131	11	403
clump5132	11	404
clump5133	11	405
clump5134	11	409
clump5135	11	410
clump5136	11	411
clump5137	11	412
clump5138	11	438
clump5139	11	439
clump5140	11	440
clump5141	11	441
clump5142	11	442
clump5143	11	443
clump5144	11	444
clump5145	11	445
clump5146	11	446
clump5147	11	447
clump5148	11	448
clump5149	11	449
clump5150	11	450
clump5151	11	451
clump5152	11	452
clump5153	11	456
clump5154	11	457
clump5155	11	458
clump5156	11	459
clump5157	11	460
clump5158	11	462
clump5159	11	463
clump5160	11	464
clump5161	11	465
clump5162	11	467
clump5163	11	468
clump5164	11	469
clump5165	11	470
clump5166	11	471
clump5167	11	472
clump5168	11	473
clump5169	11	475
clump5170	11	476
clump5171	11	481
clump5172	11	486
clump5173	11	489
clump5174	11	491
clump5175	11	492
clump5176	11	494
clump5177	11	495
clump5178	11	496
clump5179	11	497
clump5180	11	503
clump5181	11	504
clump5182	11	506
clump5183	11	507
clump5184	11	508
clump5185	11	516
clump5186	11	517
clump5187	11	520
clump5188	11	521
clump5189	11	522
clump5190	11	523
clump5191	11	524
clump5192	11	525
clump5193	11	526
clump5194	11	527
clump5195	11	528
clump5196	11	529
clump5197	11	530
clump5198	11	531
clump5199	11	532
clump5200	11	533
clump5201	11	534
clump5202	11	535
clump5203	11	536
clump5204	11	537
clump5205	11	538
clump5206	11	539
clump5207	11	540
clump5208	11	541
clump5209	11	542
clump5210	11	543
clump5211	11	544
clump5212	11	545
clump5213	11	546
clump5214	11	547
clump5215	11	548
clump5216	11	549
clump5217	11	550
clump5218	11	551
clump5219	11	552
clump5220	11	553
clump5221	11	554
clump5222	11	555
clump5223	11	556
clump5224	11	558
clump5225	11	560
clump5226	11	562
clump5227	11	563
clump5228	11	564
clump5229	11	565
clump5230	11	569
clump5231	11	570
clump5232	11	572
clump5233	11	577
clump5234	11	578
clump5235	11	579
clump5236	11	585
clump5237	11	586
clump5238	11	589
clump5239	11	593
clump5240	11	599
clump5241	11	600
clump5242	11	602
clump5243	11	603
clump5244	11	608
clump5245	11	609
clump5246	11	610
clump5247	11	611
clump5248	11	618
clump5249	11	620
clump5250	11	621
clump5251	11	623
clump5252	11	626
clump5253	11	627
clump5254	11	633
clump5255	11	636
clump5256	11	639
clump5257	11	641
clump5258	11	643
clump5259	11	644
clump5260	11	649
clump5261	11	655
clump5262	11	658
clump5263	11	660
clump5264	11	663
clump5265	11	667
clump5266	11	671
clump5267	11	673
clump5268	11	674
clump5269	11	676
clump5270	11	683
clump5271	11	684
clump5272	11	685
clump5273	11	686
clump5274	11	687
clump5275	11	688
clump5276	11	691
clump5277	11	693
clump5278	11	695
clump5279	11	704
clump5280	11	713
clump5281	11	730
clump5282	11	735
clump5283	11	737
clump5284	11	741
clump5285	11	743
clump5286	11	749
clump5287	11	751
clump5288	11	760
clump5289	11	768
clump5290	11	769
clump5291	11	798
clump5292	11	799
clump5293	11	800
clump5294	11	802
clump5295	11	807
clump5296	11	810
clump5297	11	811
clump5298	11	812
clump5299	11	813
clump5300	11	814
clump5301	11	815
clump5302	11	818
clump5303	11	819
clump5304	11	820
clump5305	11	827
clump5306	11	829
clump5307	11	830
clump5308	11	834
clump5309	11	840
clump5310	11	843
clump5311	11	850
clump5312	11	852
clump5313	11	856
clump5314	11	860
clump5315	11	863
clump5316	11	864
clump5317	11	865
clump5318	11	866
clump5319	11	867
clump5320	11	868
clump5321	11	869
clump5322	11	874
clump5323	11	875
clump5324	11	879
clump5325	11	884
clump5326	11	888
clump5327	11	891
clump5328	11	892
clump5329	11	893
clump5330	11	894
clump5331	11	895
clump5332	11	905
clump5333	11	906
clump5334	11	907
clump5335	11	908
clump5336	11	909
clump5337	11	910
clump5338	11	911
clump5339	11	915
clump5340	11	928
clump5341	11	934
clump5342	11	936
clump5343	11	937
clump5344	11	939
clump5345	11	940
clump5346	11	942
clump5347	11	943
clump5348	11	944
clump5349	11	946
clump5350	11	950
clump5351	11	951
clump5352	11	953
clump5353	11	954
clump5354	11	956
clump5355	11	960
clump5356	11	964
clump5357	11	965
clump5358	11	972
clump5359	11	974
clump5360	11	983
clump5361	11	985
clump5362	11	990
clump5363	11	995
clump5364	11	996
clump5365	11	997
clump5366	11	998
clump5367	11	999
clump5368	11	1000
clump5369	11	1001
clump5370	11	1002
clump5371	11	1003
clump5372	11	1004
clump5373	11	1005
clump5374	11	1006
clump5375	11	1007
clump5376	11	1008
clump5377	11	1011
clump5378	11	1016
clump5379	11	1019
clump5380	11	1020
clump5381	11	1021
clump5382	11	1028
clump5383	11	1030
clump5384	11	1037
clump5385	11	1038
clump5386	11	1042
clump5387	11	1045
clump5388	11	1047
clump5389	11	1049
clump5390	11	1055
clump5391	11	1058
clump5392	11	1060
clump5393	11	1062
clump5394	11	1063
clump5395	11	1068
clump5396	11	1070
clump5397	11	1071
clump5398	11	1072
clump5399	11	1073
clump5400	11	1074
clump5401	11	1078
clump5402	12	13
clump5403	12	14
clump5404	12	20
clump5405	12	21
clump5406	12	23
clump5407	12	24
clump5408	12	25
clump5409	12	26
clump5410	12	30
clump5411	12	31
clump5412	12	32
clump5413	12	33
clump5414	12	34
clump5415	12	40
clump5416	12	53
clump5417	12	54
clump5418	12	57
clump5419	12	61
clump5420	12	62
clump5421	12	64
clump5422	12	71
clump5423	12	72
clump5424	12	73
clump5425	12	74
clump5426	12	75
clump5427	12	85
clump5428	12	94
clump5429	12	97
clump5430	12	99
clump5431	12	101
clump5432	12	102
clump5433	12	103
clump5434	12	105
clump5435	12	108
clump5436	12	111
clump5437	12	114
clump5438	12	115
clump5439	12	116
clump5440	12	117
clump5441	12	118
clump5442	12	119
clump5443	12	121
clump5444	12	122
clump5445	12	127
clump5446	12	128
clump5447	12	129
clump5448	12	132
clump5449	12	134
clump5450	12	140
clump5451	12	142
clump5452	12	147
clump5453	12	154
clump5454	12	159
clump5455	12	160
clump5456	12	161
clump5457	12	162
clump5458	12	163
clump5459	12	166
clump5460	12	167
clump5461	12	168
clump5462	12	169
clump5463	12	183
clump5464	12	186
clump5465	12	189
clump5466	12	190
clump5467	12	191
clump5468	12	194
clump5469	12	195
clump5470	12	196
clump5471	12	198
clump5472	12	199
clump5473	12	200
clump5474	12	202
clump5475	12	204
clump5476	12	205
clump5477	12	215
clump5478	12	216
clump5479	12	217
clump5480	12	219
clump5481	12	220
clump5482	12	223
clump5483	12	225
clump5484	12	232
clump5485	12	235
clump5486	12	248
clump5487	12	259
clump5488	12	262
clump5489	12	266
clump5490	12	267
clump5491	12	268
clump5492	12	272
clump5493	12	274
clump5494	12	309
clump5495	12	311
clump5496	12	312
clump5497	12	313
clump5498	12	314
clump5499	12	317
clump5500	12	318
clump5501	12	319
clump5502	12	320
clump5503	12	322
clump5504	12	323
clump5505	12	328
clump5506	12	329
clump5507	12	336
clump5508	12	340
clump5509	12	342
clump5510	12	343
clump5511	12	346
clump5512	12	347
clump5513	12	353
clump5514	12	360
clump5515	12	367
clump5516	12	372
clump5517	12	374
clump5518	12	375
clump5519	12	376
clump5520	12	377
clump5521	12	378
clump5522	12	379
clump5523	12	383
clump5524	12	384
clump5525	12	385
clump5526	12	386
clump5527	12	387
clump5528	12	388
clump5529	12	389
clump5530	12	390
clump5531	12	391
clump5532	12	395
clump5533	12	396
clump5534	12	397
clump5535	12	398
clump5536	12	399
clump5537	12	404
clump5538	12	405
clump5539	12	406
clump5540	12	407
clump5541	12	408
clump5542	12	409
clump5543	12	410
clump5544	12	418
clump5545	12	421
clump5546	12	422
clump5547	12	424
clump5548	12	425
clump5549	12	426
clump5550	12	427
clump5551	12	428
clump5552	12	429
clump5553	12	430
clump5554	12	433
clump5555	12	436
clump5556	12	439
clump5557	12	441
clump5558	12	454
clump5559	12	455
clump5560	12	456
clump5561	12	457
clump5562	12	470
clump5563	12	472
clump5564	12	474
clump5565	12	478
clump5566	12	484
clump5567	12	490
clump5568	12	492
clump5569	12	494
clump5570	12	498
clump5571	12	505
clump5572	12	506
clump5573	12	509
clump5574	12	512
clump5575	12	517
clump5576	12	519
clump5577	12	520
clump5578	12	521
clump5579	12	522
clump5580	12	528
clump5581	12	529
clump5582	12	531
clump5583	12	535
clump5584	12	536
clump5585	12	537
clump5586	12	538
clump5587	12	539
clump5588	12	541
clump5589	12	542
clump5590	12	543
clump5591	12	545
clump5592	12	548
clump5593	12	549
clump5594	12	550
clump5595	12	552
clump5596	12	553
clump5597	12	557
clump5598	12	558
clump5599	12	562
clump5600	12	570
clump5601	12	571
clump5602	12	574
clump5603	12	579
clump5604	12	587
clump5605	12	588
clump5606	12	589
clump5607	12	592
clump5608	12	593
clump5609	12	594
clump5610	12	595
clump5611	12	596
clump5612	12	597
clump5613	12	601
clump5614	12	604
clump5615	12	610
clump5616	12	611
clump5617	12	618
clump5618	12	619
clump5619	12	620
clump5620	12	622
clump5621	12	623
clump5622	12	624
clump5623	12	625
clump5624	12	626
clump5625	12	628
clump5626	12	631
clump5627	12	632
clump5628	12	636
clump5629	12	641
clump5630	12	642
clump5631	12	644
clump5632	12	648
clump5633	12	652
clump5634	12	655
clump5635	12	656
clump5636	12	666
clump5637	12	673
clump5638	12	681
clump5639	12	684
clump5640	12	685
clump5641	12	689
clump5642	12	704
clump5643	12	716
clump5644	12	717
clump5645	12	720
clump5646	12	721
clump5647	12	722
clump5648	12	723
clump5649	12	724
clump5650	12	725
clump5651	12	731
clump5652	12	734
clump5653	12	736
clump5654	12	737
clump5655	12	738
clump5656	12	741
clump5657	12	742
clump5658	12	743
clump5659	12	744
clump5660	12	746
clump5661	12	748
clump5662	12	749
clump5663	12	751
clump5664	12	752
clump5665	12	753
clump5666	12	755
clump5667	12	759
clump5668	12	768
clump5669	12	773
clump5670	12	783
clump5671	12	784
clump5672	12	785
clump5673	12	788
clump5674	12	791
clump5675	12	807
clump5676	12	808
clump5677	12	810
clump5678	12	815
clump5679	12	816
clump5680	12	817
clump5681	12	819
clump5682	12	820
clump5683	12	821
clump5684	12	822
clump5685	12	823
clump5686	12	824
clump5687	12	830
clump5688	12	833
clump5689	12	838
clump5690	12	839
clump5691	12	843
clump5692	12	849
clump5693	12	851
clump5694	12	854
clump5695	12	858
clump5696	12	859
clump5697	12	860
clump5698	12	863
clump5699	12	864
clump5700	12	869
clump5701	12	871
clump5702	12	877
clump5703	12	878
clump5704	12	879
clump5705	12	880
clump5706	12	883
clump5707	12	884
clump5708	12	885
clump5709	12	886
clump5710	12	887
clump5711	12	888
clump5712	12	889
clump5713	12	890
clump5714	12	892
clump5715	12	893
clump5716	12	894
clump5717	12	896
clump5718	12	897
clump5719	12	898
clump5720	12	900
clump5721	12	907
clump5722	12	908
clump5723	12	911
clump5724	12	912
clump5725	12	913
clump5726	12	914
clump5727	12	915
clump5728	12	916
clump5729	12	917
clump5730	12	918
clump5731	12	919
clump5732	12	920
clump5733	12	925
clump5734	12	926
clump5735	12	928
clump5736	12	929
clump5737	12	934
clump5738	12	942
clump5739	12	943
clump5740	12	945
clump5741	12	947
clump5742	12	948
clump5743	12	949
clump5744	12	950
clump5745	12	951
clump5746	12	956
clump5747	12	957
clump5748	12	965
clump5749	12	967
clump5750	12	968
clump5751	12	969
clump5752	12	970
clump5753	12	971
clump5754	12	974
clump5755	12	975
clump5756	12	977
clump5757	12	980
clump5758	12	981
clump5759	12	982
clump5760	12	983
clump5761	12	984
clump5762	12	985
clump5763	12	986
clump5764	12	988
clump5765	12	989
clump5766	12	992
clump5767	12	993
clump5768	12	995
clump5769	12	996
clump5770	12	998
clump5771	12	1000
clump5772	12	1001
clump5773	12	1003
clump5774	12	1004
clump5775	12	1006
clump5776	12	1007
clump5777	12	1008
clump5778	12	1014
clump5779	12	1020
clump5780	12	1023
clump5781	12	1027
clump5782	12	1029
clump5783	12	1034
clump5784	12	1035
clump5785	12	1037
clump5786	12	1042
clump5787	12	1044
clump5788	12	1046
clump5789	12	1048
clump5790	12	1049
clump5791	12	1051
clump5792	12	1053
clump5793	12	1056
clump5794	12	1059
clump5795	12	1063
clump5796	12	1064
clump5797	12	1065
clump5798	12	1066
clump5799	13	153
clump5800	13	154
clump5801	13	157
clump5802	13	160
clump5803	13	162
clump5804	13	167
clump5805	13	170
clump5806	13	172
clump5807	13	175
clump5808	13	176
clump5809	13	177
clump5810	13	180
clump5811	13	187
clump5812	13	188
clump5813	13	196
clump5814	13	198
clump5815	13	202
clump5816	13	205
clump5817	13	212
clump5818	13	216
clump5819	13	217
clump5820	13	220
clump5821	13	225
clump5822	13	227
clump5823	13	231
clump5824	13	232
clump5825	13	234
clump5826	13	244
clump5827	13	245
clump5828	13	248
clump5829	13	252
clump5830	13	255
clump5831	13	258
clump5832	13	260
clump5833	13	264
clump5834	13	268
clump5835	13	269
clump5836	13	274
clump5837	13	277
clump5838	13	281
clump5839	13	290
clump5840	13	293
clump5841	13	294
clump5842	13	297
clump5843	13	303
clump5844	13	304
clump5845	13	308
clump5846	13	314
clump5847	13	318
clump5848	13	323
clump5849	13	333
clump5850	13	334
clump5851	13	335
clump5852	13	336
clump5853	13	337
clump5854	13	339
clump5855	13	340
clump5856	13	341
clump5857	13	342
clump5858	13	348
clump5859	13	356
clump5860	13	359
clump5861	13	361
clump5862	13	363
clump5863	13	364
clump5864	13	368
clump5865	13	369
clump5866	13	378
clump5867	13	379
clump5868	13	381
clump5869	13	385
clump5870	13	397
clump5871	13	398
clump5872	13	400
clump5873	13	402
clump5874	13	403
clump5875	13	405
clump5876	13	406
clump5877	13	407
clump5878	13	408
clump5879	13	409
clump5880	13	411
clump5881	13	412
clump5882	13	413
clump5883	13	414
clump5884	13	415
clump5885	13	419
clump5886	13	420
clump5887	13	427
clump5888	13	439
clump5889	13	442
clump5890	13	444
clump5891	13	445
clump5892	13	450
clump5893	13	454
clump5894	13	456
clump5895	13	459
clump5896	13	465
clump5897	13	469
clump5898	13	473
clump5899	13	474
clump5900	13	477
clump5901	13	480
clump5902	13	487
clump5903	13	497
clump5904	13	498
clump5905	13	499
clump5906	13	505
clump5907	13	520
clump5908	13	521
clump5909	13	523
clump5910	13	529
clump5911	13	530
clump5912	13	534
clump5913	13	535
clump5914	13	536
clump5915	13	537
clump5916	13	538
clump5917	13	543
clump5918	13	546
clump5919	13	550
clump5920	13	551
clump5921	13	568
clump5922	13	569
clump5923	13	570
clump5924	13	571
clump5925	13	573
clump5926	13	574
clump5927	13	575
clump5928	13	577
clump5929	13	578
clump5930	13	581
clump5931	13	582
clump5932	13	583
clump5933	13	584
clump5934	13	585
clump5935	13	586
clump5936	13	587
clump5937	13	588
clump5938	13	589
clump5939	13	590
clump5940	13	591
clump5941	13	592
clump5942	13	593
clump5943	13	596
clump5944	13	600
clump5945	13	602
clump5946	13	606
clump5947	13	608
clump5948	13	609
clump5949	13	610
clump5950	13	611
clump5951	13	612
clump5952	13	613
clump5953	13	617
clump5954	13	620
clump5955	13	624
clump5956	13	636
clump5957	13	637
clump5958	13	645
clump5959	13	646
clump5960	13	647
clump5961	13	651
clump5962	13	652
clump5963	13	653
clump5964	13	656
clump5965	13	659
clump5966	13	663
clump5967	13	665
clump5968	13	667
clump5969	13	676
clump5970	13	687
clump5971	13	697
clump5972	13	700
clump5973	13	701
clump5974	13	702
clump5975	13	708
clump5976	13	709
clump5977	13	711
clump5978	13	712
clump5979	13	715
clump5980	13	716
clump5981	13	720
clump5982	13	721
clump5983	13	723
clump5984	13	724
clump5985	13	728
clump5986	13	729
clump5987	13	733
clump5988	13	735
clump5989	13	736
clump5990	13	743
clump5991	13	745
clump5992	13	746
clump5993	13	747
clump5994	13	754
clump5995	13	755
clump5996	13	756
clump5997	13	757
clump5998	13	758
clump5999	13	760
clump6000	13	761
clump6001	13	763
clump6002	13	766
clump6003	13	768
clump6004	13	769
clump6005	13	776
clump6006	13	779
clump6007	13	781
clump6008	13	782
clump6009	13	784
clump6010	13	785
clump6011	13	786
clump6012	13	792
clump6013	13	797
clump6014	13	809
clump6015	13	819
clump6016	13	821
clump6017	13	822
clump6018	13	824
clump6019	13	825
clump6020	13	828
clump6021	13	835
clump6022	13	837
clump6023	13	838
clump6024	13	840
clump6025	13	845
clump6026	13	847
clump6027	13	848
clump6028	13	850
clump6029	13	855
clump6030	13	856
clump6031	13	859
clump6032	13	860
clump6033	13	867
clump6034	13	868
clump6035	13	869
clump6036	13	871
clump6037	13	874
clump6038	13	876
clump6039	13	879
clump6040	13	880
clump6041	13	881
clump6042	13	882
clump6043	13	883
clump6044	13	885
clump6045	13	889
clump6046	13	890
clump6047	13	891
clump6048	13	893
clump6049	13	894
clump6050	13	900
clump6051	13	903
clump6052	13	904
clump6053	13	907
clump6054	13	912
clump6055	13	918
clump6056	14	162
clump6057	14	167
clump6058	14	170
clump6059	14	171
clump6060	14	172
clump6061	14	175
clump6062	14	176
clump6063	14	184
clump6064	14	186
clump6065	14	187
clump6066	14	188
clump6067	14	189
clump6068	14	190
clump6069	14	196
clump6070	14	197
clump6071	14	202
clump6072	14	204
clump6073	14	209
clump6074	14	211
clump6075	14	212
clump6076	14	213
clump6077	14	215
clump6078	14	219
clump6079	14	221
clump6080	14	222
clump6081	14	223
clump6082	14	226
clump6083	14	227
clump6084	14	239
clump6085	14	248
clump6086	14	249
clump6087	14	250
clump6088	14	252
clump6089	14	253
clump6090	14	256
clump6091	14	261
clump6092	14	262
clump6093	14	263
clump6094	14	264
clump6095	14	266
clump6096	14	267
clump6097	14	269
clump6098	14	277
clump6099	14	278
clump6100	14	279
clump6101	14	280
clump6102	14	281
clump6103	14	283
clump6104	14	286
clump6105	14	294
clump6106	14	295
clump6107	14	296
clump6108	14	297
clump6109	14	299
clump6110	14	300
clump6111	14	301
clump6112	14	302
clump6113	14	303
clump6114	14	304
clump6115	14	305
clump6116	14	306
clump6117	14	307
clump6118	14	309
clump6119	14	310
clump6120	14	312
clump6121	14	322
clump6122	14	332
clump6123	14	343
clump6124	14	344
clump6125	14	345
clump6126	14	347
clump6127	14	348
clump6128	14	352
clump6129	14	353
clump6130	14	355
clump6131	14	356
clump6132	14	357
clump6133	14	371
clump6134	14	372
clump6135	14	382
clump6136	14	394
clump6137	14	395
clump6138	14	396
clump6139	14	397
clump6140	14	400
