	CHR	ChromosomePatch
clump4772	15	227
clump4773	15	228
clump4774	15	229
clump4775	15	230
clump4776	15	231
clump4777	15	234
clump4778	15	235
clump4779	15	239
clump4780	15	240
clump4781	15	241
clump4782	15	245
clump4783	15	246
clump4784	15	247
clump4785	15	251
clump4786	15	259
clump4787	15	260
clump4788	15	263
clump4789	15	264
clump4790	15	265
clump4791	15	266
clump4792	15	267
clump4793	15	268
clump4794	15	272
clump4795	15	273
clump4796	15	274
clump4797	15	275
clump4798	15	276
clump4799	15	278
clump4800	15	280
clump4801	15	281
clump4802	15	282
clump4803	15	283
clump4804	15	286
clump4805	15	288
clump4806	15	291
clump4807	15	292
clump4808	15	298
clump4809	15	299
clump4810	15	300
clump4811	15	301
clump4812	15	304
clump4813	15	305
clump4814	15	306
clump4815	15	312
clump4816	15	314
clump4817	15	315
clump4818	15	318
clump4819	15	319
clump4820	15	320
clump4821	15	321
clump4822	15	322
clump4823	15	323
clump4824	15	326
clump4825	15	327
clump4826	15	329
clump4827	15	330
clump4828	15	336
clump4829	15	337
clump4830	15	338
clump4831	15	341
clump4832	15	343
clump4833	15	344
clump4834	15	345
clump4835	15	347
clump4836	15	349
clump4837	15	350
clump4838	15	351
clump4839	15	352
clump4840	15	354
clump4841	15	355
clump4842	15	357
clump4843	15	358
clump4844	15	359
clump4845	15	360
clump4846	15	361
clump4847	15	362
clump4848	15	363
clump4849	15	364
clump4850	15	366
clump4851	15	368
clump4852	15	371
clump4853	15	374
clump4854	15	376
clump4855	15	377
clump4856	15	378
clump4857	15	380
clump4858	15	381
clump4859	15	383
clump4860	15	386
clump4861	15	387
clump4862	15	388
clump4863	15	389
clump4864	15	390
clump4865	15	391
clump4866	15	392
clump4867	15	393
clump4868	15	394
clump4869	15	396
clump4870	15	397
clump4871	15	400
clump4872	15	402
clump4873	15	403
clump4874	15	406
clump4875	15	407
clump4876	16	2
clump4877	16	3
clump4878	16	4
clump4879	16	6
clump4880	16	7
clump4881	16	8
clump4882	16	9
clump4883	16	11
clump4884	16	12
clump4885	16	13
clump4886	16	14
clump4887	16	17
clump4888	16	19
clump4889	16	20
clump4890	16	21
clump4891	16	22
clump4892	16	23
clump4893	16	24
clump4894	16	26
clump4895	16	28
clump4896	16	29
clump4897	16	30
clump4898	16	33
clump4899	16	34
clump4900	16	35
clump4901	16	36
clump4902	16	39
clump4903	16	41
clump4904	16	42
clump4905	16	44
clump4906	16	45
clump4907	16	48
clump4908	16	50
clump4909	16	52
clump4910	16	53
clump4911	16	55
clump4912	16	57
clump4913	16	61
clump4914	16	62
clump4915	16	63
clump4916	16	72
clump4917	16	73
clump4918	16	75
clump4919	16	76
clump4920	16	77
clump4921	16	78
clump4922	16	79
clump4923	16	80
clump4924	16	81
clump4925	16	82
clump4926	16	83
clump4927	16	85
clump4928	16	86
clump4929	16	88
clump4930	16	91
clump4931	16	92
clump4932	16	98
clump4933	16	100
clump4934	16	101
clump4935	16	102
clump4936	16	103
clump4937	16	105
clump4938	16	107
clump4939	16	108
clump4940	16	115
clump4941	16	116
clump4942	16	117
clump4943	16	118
clump4944	16	119
clump4945	16	125
clump4946	16	126
clump4947	16	127
clump4948	16	129
clump4949	16	130
clump4950	16	131
clump4951	16	132
clump4952	16	188
clump4953	16	189
clump4954	16	190
clump4955	16	191
clump4956	16	192
clump4957	16	193
clump4958	16	194
clump4959	16	195
clump4960	16	196
clump4961	16	197
clump4962	16	198
clump4963	16	200
clump4964	16	201
clump4965	16	202
clump4966	16	206
clump4967	16	210
clump4968	16	216
clump4969	16	217
clump4970	16	218
clump4971	16	222
clump4972	16	223
clump4973	16	227
clump4974	16	229
clump4975	16	230
clump4976	16	231
clump4977	16	232
clump4978	16	233
clump4979	16	234
clump4980	16	236
clump4981	16	237
clump4982	16	239
clump4983	16	240
clump4984	16	241
clump4985	16	242
clump4986	16	246
clump4987	16	247
clump4988	16	251
clump4989	16	252
clump4990	16	255
clump4991	16	257
clump4992	16	259
clump4993	16	260
clump4994	16	262
clump4995	16	264
clump4996	16	265
clump4997	16	267
clump4998	16	268
clump4999	16	269
clump5000	16	270
clump5001	16	271
clump5002	16	272
clump5003	16	273
clump5004	16	274
clump5005	16	275
clump5006	16	278
clump5007	16	280
clump5008	16	281
clump5009	16	282
clump5010	16	284
clump5011	16	285
clump5012	16	286
clump5013	16	287
clump5014	16	288
clump5015	16	289
clump5016	16	290
clump5017	16	291
clump5018	16	292
clump5019	16	293
clump5020	16	294
clump5021	16	298
clump5022	16	300
clump5023	16	302
clump5024	16	304
clump5025	16	305
clump5026	16	306
clump5027	16	310
clump5028	16	311
clump5029	16	312
clump5030	16	313
clump5031	16	314
clump5032	16	315
clump5033	16	316
clump5034	16	317
clump5035	16	318
clump5036	16	319
clump5037	16	320
clump5038	16	321
clump5039	16	322
clump5040	16	324
clump5041	16	325
clump5042	16	326
clump5043	16	327
clump5044	16	328
clump5045	16	329
clump5046	16	330
clump5047	16	332
clump5048	16	333
clump5049	16	337
clump5050	16	338
clump5051	16	340
clump5052	16	342
clump5053	16	344
clump5054	16	345
clump5055	16	347
clump5056	16	348
clump5057	16	349
clump5058	16	350
clump5059	16	351
clump5060	16	352
clump5061	16	353
clump5062	16	355
clump5063	16	356
clump5064	16	357
clump5065	16	358
clump5066	16	359
clump5067	17	0
clump5068	17	1
clump5069	17	2
clump5070	17	3
clump5071	17	4
clump5072	17	5
clump5073	17	7
clump5074	17	8
clump5075	17	9
clump5076	17	11
clump5077	17	13
clump5078	17	14
clump5079	17	17
clump5080	17	18
clump5081	17	19
clump5082	17	21
clump5083	17	24
clump5084	17	27
clump5085	17	28
clump5086	17	29
clump5087	17	30
clump5088	17	31
clump5089	17	32
clump5090	17	33
clump5091	17	35
clump5092	17	36
clump5093	17	38
clump5094	17	39
clump5095	17	40
clump5096	17	41
clump5097	17	42
clump5098	17	49
clump5099	17	50
clump5100	17	51
clump5101	17	52
clump5102	17	53
clump5103	17	54
clump5104	17	57
clump5105	17	58
clump5106	17	59
clump5107	17	60
clump5108	17	62
clump5109	17	64
clump5110	17	65
clump5111	17	67
clump5112	17	68
clump5113	17	69
clump5114	17	70
clump5115	17	71
clump5116	17	72
clump5117	17	73
clump5118	17	77
clump5119	17	84
clump5120	17	88
clump5121	17	103
clump5122	17	108
clump5123	17	110
clump5124	17	114
clump5125	17	115
clump5126	17	116
clump5127	17	117
clump5128	17	118
clump5129	17	119
clump5130	17	120
clump5131	17	121
clump5132	17	122
clump5133	17	123
clump5134	17	126
clump5135	17	127
clump5136	17	128
clump5137	17	130
clump5138	17	131
clump5139	17	132
clump5140	17	133
clump5141	17	134
clump5142	17	136
clump5143	17	137
clump5144	17	140
clump5145	17	141
clump5146	17	142
clump5147	17	143
clump5148	17	144
clump5149	17	145
clump5150	17	146
clump5151	17	147
clump5152	17	148
clump5153	17	149
clump5154	17	150
clump5155	17	153
clump5156	17	154
clump5157	17	155
clump5158	17	156
clump5159	17	157
clump5160	17	159
clump5161	17	160
clump5162	17	161
clump5163	17	162
clump5164	17	163
clump5165	17	164
clump5166	17	166
clump5167	17	167
clump5168	17	169
clump5169	17	171
clump5170	17	172
clump5171	17	173
clump5172	17	174
clump5173	17	175
clump5174	17	176
clump5175	17	179
clump5176	17	180
clump5177	17	181
clump5178	17	182
clump5179	17	183
clump5180	17	184
clump5181	17	185
clump5182	17	186
clump5183	17	187
clump5184	17	188
clump5185	17	189
clump5186	17	190
clump5187	17	191
clump5188	17	192
clump5189	17	193
clump5190	17	197
clump5191	17	203
clump5192	17	204
clump5193	17	205
clump5194	17	208
clump5195	17	209
clump5196	17	210
clump5197	17	213
clump5198	17	214
clump5199	17	216
clump5200	17	218
clump5201	17	220
clump5202	17	222
clump5203	17	223
clump5204	17	225
clump5205	17	226
clump5206	17	227
clump5207	17	228
clump5208	17	229
clump5209	17	230
clump5210	17	231
clump5211	17	233
clump5212	17	235
clump5213	17	236
clump5214	17	237
clump5215	17	238
clump5216	17	241
clump5217	17	242
clump5218	17	243
clump5219	17	244
clump5220	17	245
clump5221	17	246
clump5222	17	247
clump5223	17	248
clump5224	17	249
clump5225	17	252
clump5226	17	253
clump5227	17	254
clump5228	17	258
clump5229	17	259
clump5230	17	261
clump5231	17	262
clump5232	17	263
clump5233	17	264
clump5234	17	265
clump5235	17	268
clump5236	17	270
clump5237	17	271
clump5238	17	273
clump5239	17	274
clump5240	17	275
clump5241	17	276
clump5242	17	277
clump5243	17	278
clump5244	17	280
clump5245	17	281
clump5246	17	282
clump5247	17	283
clump5248	17	284
clump5249	17	285
clump5250	17	288
clump5251	17	289
clump5252	17	290
clump5253	17	292
clump5254	17	294
clump5255	17	296
clump5256	17	297
clump5257	17	299
clump5258	17	300
clump5259	17	303
clump5260	17	304
clump5261	17	306
clump5262	17	307
clump5263	17	308
clump5264	17	309
clump5265	17	310
clump5266	17	311
clump5267	17	312
clump5268	17	313
clump5269	17	314
clump5270	17	316
clump5271	17	318
clump5272	17	319
clump5273	17	321
clump5274	17	323
clump5275	18	1
clump5276	18	3
clump5277	18	4
clump5278	18	5
clump5279	18	6
clump5280	18	7
clump5281	18	10
clump5282	18	11
clump5283	18	12
clump5284	18	16
clump5285	18	18
clump5286	18	20
clump5287	18	22
clump5288	18	24
clump5289	18	25
clump5290	18	26
clump5291	18	28
clump5292	18	30
clump5293	18	39
clump5294	18	40
clump5295	18	41
clump5296	18	42
clump5297	18	45
clump5298	18	46
clump5299	18	47
clump5300	18	48
clump5301	18	50
clump5302	18	51
clump5303	18	52
clump5304	18	53
clump5305	18	55
clump5306	18	58
clump5307	18	59
clump5308	18	77
clump5309	18	79
clump5310	18	81
clump5311	18	82
clump5312	18	87
clump5313	18	88
clump5314	18	89
clump5315	18	94
clump5316	18	95
clump5317	18	97
clump5318	18	98
clump5319	18	99
clump5320	18	104
clump5321	18	107
clump5322	18	108
clump5323	18	109
clump5324	18	111
clump5325	18	112
clump5326	18	113
clump5327	18	115
clump5328	18	116
clump5329	18	121
clump5330	18	122
clump5331	18	126
clump5332	18	127
clump5333	18	129
clump5334	18	132
clump5335	18	133
clump5336	18	134
clump5337	18	135
clump5338	18	136
clump5339	18	137
clump5340	18	139
clump5341	18	140
clump5342	18	141
clump5343	18	143
clump5344	18	152
clump5345	18	154
clump5346	18	157
clump5347	18	158
clump5348	18	162
clump5349	18	166
clump5350	18	167
clump5351	18	168
clump5352	18	169
clump5353	18	176
clump5354	18	177
clump5355	18	180
clump5356	18	181
clump5357	18	182
clump5358	18	183
clump5359	18	185
clump5360	18	186
clump5361	18	187
clump5362	18	189
clump5363	18	190
clump5364	18	191
clump5365	18	192
clump5366	18	193
clump5367	18	196
clump5368	18	200
clump5369	18	204
clump5370	18	206
clump5371	18	207
clump5372	18	208
clump5373	18	209
clump5374	18	210
clump5375	18	211
clump5376	18	212
clump5377	18	213
clump5378	18	214
clump5379	18	215
clump5380	18	218
clump5381	18	219
clump5382	18	220
clump5383	18	221
clump5384	18	222
clump5385	18	224
clump5386	18	225
clump5387	18	226
clump5388	18	227
clump5389	18	229
clump5390	18	230
clump5391	18	232
clump5392	18	238
clump5393	18	240
clump5394	18	243
clump5395	18	244
clump5396	18	245
clump5397	18	246
clump5398	18	249
clump5399	18	250
clump5400	18	251
clump5401	18	254
clump5402	18	259
clump5403	18	260
clump5404	18	261
clump5405	18	262
clump5406	18	267
clump5407	18	268
clump5408	18	269
clump5409	18	270
clump5410	18	271
clump5411	18	272
clump5412	18	273
clump5413	18	274
clump5414	18	275
clump5415	18	277
clump5416	18	279
clump5417	18	287
clump5418	18	289
clump5419	18	291
clump5420	18	292
clump5421	18	296
clump5422	18	297
clump5423	18	298
clump5424	18	302
clump5425	18	303
clump5426	18	304
clump5427	18	305
clump5428	18	306
clump5429	18	307
clump5430	18	308
clump5431	18	309
clump5432	18	310
clump5433	19	3
clump5434	19	5
clump5435	19	7
clump5436	19	8
clump5437	19	9
clump5438	19	11
clump5439	19	12
clump5440	19	13
clump5441	19	14
clump5442	19	15
clump5443	19	17
clump5444	19	19
clump5445	19	20
clump5446	19	22
clump5447	19	23
clump5448	19	26
clump5449	19	27
clump5450	19	30
clump5451	19	31
clump5452	19	32
clump5453	19	33
clump5454	19	37
clump5455	19	39
clump5456	19	41
clump5457	19	43
clump5458	19	45
clump5459	19	47
clump5460	19	51
clump5461	19	52
clump5462	19	57
clump5463	19	58
clump5464	19	59
clump5465	19	60
clump5466	19	61
clump5467	19	62
clump5468	19	63
clump5469	19	65
clump5470	19	66
clump5471	19	67
clump5472	19	68
clump5473	19	70
clump5474	19	72
clump5475	19	73
clump5476	19	76
clump5477	19	77
clump5478	19	78
clump5479	19	79
clump5480	19	81
clump5481	19	87
clump5482	19	90
clump5483	19	92
clump5484	19	95
clump5485	19	96
clump5486	19	97
clump5487	19	98
clump5488	19	113
clump5489	19	115
clump5490	19	117
clump5491	19	119
clump5492	19	120
clump5493	19	121
clump5494	19	122
clump5495	19	123
clump5496	19	124
clump5497	19	126
clump5498	19	128
clump5499	19	129
clump5500	19	130
clump5501	19	134
clump5502	19	137
clump5503	19	141
clump5504	19	142
clump5505	19	143
clump5506	19	144
clump5507	19	145
clump5508	19	146
clump5509	19	147
clump5510	19	148
clump5511	19	149
clump5512	19	150
clump5513	19	151
clump5514	19	152
clump5515	19	153
clump5516	19	154
clump5517	19	155
clump5518	19	156
clump5519	19	157
clump5520	19	158
clump5521	19	159
clump5522	19	162
clump5523	19	163
clump5524	19	164
clump5525	19	167
clump5526	19	168
clump5527	19	170
clump5528	19	171
clump5529	19	172
clump5530	19	173
clump5531	19	175
clump5532	19	176
clump5533	19	177
clump5534	19	178
clump5535	19	179
clump5536	19	180
clump5537	19	181
clump5538	19	183
clump5539	19	184
clump5540	19	185
clump5541	19	187
clump5542	19	190
clump5543	19	191
clump5544	19	192
clump5545	19	193
clump5546	19	197
clump5547	19	198
clump5548	19	200
clump5549	19	201
clump5550	19	202
clump5551	19	203
clump5552	19	204
clump5553	19	205
clump5554	19	207
clump5555	19	209
clump5556	19	210
clump5557	19	211
clump5558	19	215
clump5559	19	216
clump5560	19	217
clump5561	19	221
clump5562	19	223
clump5563	19	224
clump5564	19	225
clump5565	19	226
clump5566	19	230
clump5567	19	231
clump5568	19	233
clump5569	19	234
clump5570	19	235
clump5571	19	236
clump5572	20	0
clump5573	20	1
clump5574	20	2
clump5575	20	3
clump5576	20	4
clump5577	20	6
clump5578	20	7
clump5579	20	10
clump5580	20	11
clump5581	20	12
clump5582	20	14
clump5583	20	16
clump5584	20	17
clump5585	20	19
clump5586	20	23
clump5587	20	24
clump5588	20	25
clump5589	20	27
clump5590	20	28
clump5591	20	32
clump5592	20	33
clump5593	20	34
clump5594	20	36
clump5595	20	39
clump5596	20	40
clump5597	20	41
clump5598	20	42
clump5599	20	43
clump5600	20	44
clump5601	20	49
clump5602	20	50
clump5603	20	56
clump5604	20	57
clump5605	20	58
clump5606	20	60
clump5607	20	61
clump5608	20	62
clump5609	20	64
clump5610	20	68
clump5611	20	70
clump5612	20	72
clump5613	20	75
clump5614	20	76
clump5615	20	78
clump5616	20	80
clump5617	20	89
clump5618	20	94
clump5619	20	95
clump5620	20	96
clump5621	20	97
clump5622	20	98
clump5623	20	99
clump5624	20	100
clump5625	20	101
clump5626	20	102
clump5627	20	103
clump5628	20	104
clump5629	20	105
clump5630	20	117
clump5631	20	118
clump5632	20	120
clump5633	20	121
clump5634	20	123
clump5635	20	125
clump5636	20	126
clump5637	20	127
clump5638	20	128
clump5639	20	129
clump5640	20	131
clump5641	20	132
clump5642	20	135
clump5643	20	136
clump5644	20	142
clump5645	20	146
clump5646	20	147
clump5647	20	151
clump5648	20	154
clump5649	20	155
clump5650	20	156
clump5651	20	159
clump5652	20	160
clump5653	20	164
clump5654	20	165
clump5655	20	167
clump5656	20	168
clump5657	20	169
clump5658	20	170
clump5659	20	172
clump5660	20	173
clump5661	20	174
clump5662	20	175
clump5663	20	176
clump5664	20	177
clump5665	20	178
clump5666	20	180
clump5667	20	181
clump5668	20	182
clump5669	20	183
clump5670	20	184
clump5671	20	185
clump5672	20	186
clump5673	20	187
clump5674	20	191
clump5675	20	194
clump5676	20	195
clump5677	20	196
clump5678	20	197
clump5679	20	198
clump5680	20	199
clump5681	20	200
clump5682	20	203
clump5683	20	204
clump5684	20	205
clump5685	20	208
clump5686	20	209
clump5687	20	210
clump5688	20	213
clump5689	20	214
clump5690	20	216
clump5691	20	221
clump5692	20	222
clump5693	20	225
clump5694	20	226
clump5695	20	230
clump5696	20	233
clump5697	20	234
clump5698	20	236
clump5699	20	237
clump5700	20	240
clump5701	20	241
clump5702	20	242
clump5703	20	243
clump5704	20	244
clump5705	20	247
clump5706	20	248
clump5707	20	249
clump5708	20	250
clump5709	20	251
clump5710	20	252
clump5711	21	39
clump5712	21	40
clump5713	21	44
clump5714	21	62
clump5715	21	64
clump5716	21	65
clump5717	21	66
clump5718	21	69
clump5719	21	70
clump5720	21	72
clump5721	21	73
clump5722	21	74
clump5723	21	75
clump5724	21	78
clump5725	21	82
clump5726	21	83
clump5727	21	86
clump5728	21	88
clump5729	21	89
clump5730	21	90
clump5731	21	92
clump5732	21	96
clump5733	21	98
clump5734	21	99
clump5735	21	102
clump5736	21	108
clump5737	21	109
clump5738	21	110
clump5739	21	111
clump5740	21	112
clump5741	21	113
clump5742	21	114
clump5743	21	115
clump5744	21	117
clump5745	21	118
clump5746	21	123
clump5747	21	124
clump5748	21	129
clump5749	21	132
clump5750	21	133
clump5751	21	134
clump5752	21	135
clump5753	21	137
clump5754	21	138
clump5755	21	141
clump5756	21	142
clump5757	21	143
clump5758	21	144
clump5759	21	145
clump5760	21	146
clump5761	21	147
clump5762	21	148
clump5763	21	149
clump5764	21	150
clump5765	21	151
clump5766	21	152
clump5767	21	153
clump5768	21	154
clump5769	21	155
clump5770	21	159
clump5771	21	161
clump5772	21	163
clump5773	21	164
clump5774	21	167
clump5775	21	168
clump5776	21	169
clump5777	21	170
clump5778	21	171
clump5779	21	176
clump5780	21	177
clump5781	21	178
clump5782	21	181
clump5783	21	182
clump5784	21	186
clump5785	22	66
clump5786	22	70
clump5787	22	71
clump5788	22	73
clump5789	22	78
clump5790	22	79
clump5791	22	80
clump5792	22	82
clump5793	22	86
clump5794	22	88
clump5795	22	90
clump5796	22	91
clump5797	22	95
clump5798	22	96
clump5799	22	97
clump5800	22	99
clump5801	22	100
clump5802	22	101
clump5803	22	102
clump5804	22	103
clump5805	22	108
clump5806	22	109
clump5807	22	113
clump5808	22	114
clump5809	22	115
clump5810	22	116
clump5811	22	117
clump5812	22	119
clump5813	22	120
clump5814	22	121
clump5815	22	122
clump5816	22	123
clump5817	22	124
clump5818	22	125
clump5819	22	131
clump5820	22	132
clump5821	22	133
clump5822	22	134
clump5823	22	136
clump5824	22	141
clump5825	22	142
clump5826	22	143
clump5827	22	144
clump5828	22	146
clump5829	22	147
clump5830	22	148
clump5831	22	149
clump5832	22	151
clump5833	22	152
clump5834	22	154
clump5835	22	155
clump5836	22	156
clump5837	22	157
clump5838	22	158
clump5839	22	159
clump5840	22	160
clump5841	22	161
clump5842	22	162
clump5843	22	163
clump5844	22	164
clump5845	22	165
clump5846	22	167
clump5847	22	168
clump5848	22	169
clump5849	22	170
clump5850	22	171
clump5851	22	172
clump5852	22	173
clump5853	22	174
clump5854	22	175
clump5855	22	176
clump5856	22	177
clump5857	22	178
clump5858	22	179
clump5859	22	180
clump5860	22	181
clump5861	22	182
clump5862	22	183
clump5863	22	185
clump5864	22	186
clump5865	22	187
clump5866	22	189
clump5867	22	190
clump5868	22	191
clump5869	22	192
clump5870	22	194
clump5871	22	195
clump5872	22	196
clump5873	22	197
clump5874	22	199
clump5875	22	200
clump5876	22	202
clump5877	22	203
clump5878	23	11
clump5879	23	14
clump5880	23	16
clump5881	23	18
clump5882	23	24
clump5883	23	32
clump5884	23	33
clump5885	23	34
clump5886	23	35
clump5887	23	36
clump5888	23	37
clump5889	23	38
clump5890	23	39
clump5891	23	40
clump5892	23	42
clump5893	23	43
clump5894	23	44
clump5895	23	45
clump5896	23	46
clump5897	23	47
clump5898	23	48
clump5899	23	49
clump5900	23	57
clump5901	23	58
clump5902	23	59
clump5903	23	60
clump5904	23	65
clump5905	23	66
clump5906	23	67
clump5907	23	71
clump5908	23	75
clump5909	23	81
clump5910	23	87
clump5911	23	88
clump5912	23	90
clump5913	23	91
clump5914	23	93
clump5915	23	94
clump5916	23	98
clump5917	23	100
clump5918	23	105
clump5919	23	112
clump5920	23	116
clump5921	23	117
clump5922	23	118
clump5923	23	119
clump5924	23	122
clump5925	23	123
clump5926	23	124
clump5927	23	127
clump5928	23	128
clump5929	23	129
clump5930	23	131
clump5931	23	132
clump5932	23	140
clump5933	23	144
clump5934	23	147
clump5935	23	153
clump5936	23	158
clump5937	23	164
clump5938	23	165
clump5939	23	168
clump5940	23	175
clump5941	23	176
clump5942	23	178
clump5943	23	180
clump5944	23	183
clump5945	23	184
clump5946	23	185
clump5947	23	192
clump5948	23	193
clump5949	23	194
clump5950	23	195
clump5951	23	196
clump5952	23	197
clump5953	23	198
clump5954	23	199
clump5955	23	200
clump5956	23	201
clump5957	23	202
clump5958	23	203
clump5959	23	204
clump5960	23	205
clump5961	23	206
clump5962	23	207
clump5963	23	208
clump5964	23	210
clump5965	23	211
clump5966	23	212
clump5967	23	213
clump5968	23	219
clump5969	23	220
clump5970	23	221
clump5971	23	222
clump5972	23	223
clump5973	23	224
clump5974	23	225
clump5975	23	226
clump5976	23	227
clump5977	23	228
clump5978	23	229
clump5979	23	230
clump5980	23	231
clump5981	23	232
clump5982	23	233
clump5983	23	234
clump5984	23	246
clump5985	23	247
clump5986	23	248
clump5987	23	249
clump5988	23	250
clump5989	23	252
clump5990	23	254
clump5991	23	255
clump5992	23	256
clump5993	23	259
clump5994	23	260
clump5995	23	261
clump5996	23	262
clump5997	23	263
clump5998	23	264
clump5999	23	265
clump6000	23	266
clump6001	23	267
clump6002	23	268
clump6003	23	269
clump6004	23	270
clump6005	23	271
clump6006	23	272
clump6007	23	274
clump6008	23	275
clump6009	23	276
clump6010	23	277
clump6011	23	278
clump6012	23	279
clump6013	23	280
clump6014	23	281
clump6015	23	282
clump6016	23	285
clump6017	23	286
clump6018	23	287
clump6019	23	292
clump6020	23	304
clump6021	23	305
clump6022	23	306
clump6023	23	308
clump6024	23	312
clump6025	23	313
clump6026	23	314
clump6027	23	321
clump6028	23	322
clump6029	23	326
clump6030	23	327
clump6031	23	330
clump6032	23	335
clump6033	23	336
clump6034	23	338
clump6035	23	347
clump6036	23	355
clump6037	23	360
clump6038	23	361
clump6039	23	363
clump6040	23	365
clump6041	23	367
clump6042	23	375
clump6043	23	382
clump6044	23	383
clump6045	23	384
clump6046	23	388
clump6047	23	391
clump6048	23	392
clump6049	23	393
clump6050	23	402
clump6051	23	409
clump6052	23	410
clump6053	23	411
clump6054	23	412
clump6055	23	413
clump6056	23	425
clump6057	23	426
clump6058	23	430
clump6059	23	433
clump6060	23	435
clump6061	23	438
clump6062	23	447
clump6063	23	448
clump6064	23	455
clump6065	23	457
clump6066	23	459
clump6067	23	462
clump6068	23	464
clump6069	23	466
clump6070	23	469
clump6071	23	470
clump6072	23	471
clump6073	23	473
clump6074	23	475
clump6075	23	476
clump6076	23	477
clump6077	23	482
clump6078	23	483
clump6079	23	489
clump6080	23	491
clump6081	23	493
clump6082	23	494
clump6083	23	498
clump6084	23	500
clump6085	23	501
clump6086	23	504
clump6087	23	505
clump6088	23	507
clump6089	23	510
clump6090	23	511
clump6091	23	512
clump6092	23	517
clump6093	23	521
clump6094	23	525
clump6095	23	529
clump6096	23	530
clump6097	23	532
clump6098	23	540
clump6099	23	543
clump6100	23	549
clump6101	23	557
clump6102	23	559
clump6103	23	560
clump6104	23	571
clump6105	23	572
clump6106	23	576
clump6107	23	577
clump6108	23	579
clump6109	23	580
clump6110	23	581
clump6111	23	582
clump6112	23	584
clump6113	23	592
clump6114	23	597
clump6115	23	600
clump6116	23	605
clump6117	23	606
clump6118	23	608
clump6119	23	613
clump6120	23	614
